record,year,band,node,collocate,register,title
10.1007/s10791-024-09437-6,2024,LLM/genAI (2023+),conversational,attribute,instrumental,Graph-based dynamic attribute clipping for conversational recommendation
10.1007/s10791-024-09437-6,2024,LLM/genAI (2023+),conversation,preference,instrumental,Graph-based dynamic attribute clipping for conversational recommendation
10.1007/s10791-024-09437-6,2024,LLM/genAI (2023+),conversational,attribute,instrumental,Graph-based dynamic attribute clipping for conversational recommendation
10.1007/s10791-024-09437-6,2024,LLM/genAI (2023+),dialogue,attribute,instrumental,Graph-based dynamic attribute clipping for conversational recommendation
10.1109/NaNA63151.2024.00078,2024,LLM/genAI (2023+),conversational,policy,instrumental,Hierarchical Policy Learning with Noisy Networks based Multi-round Conversationa
10.1145/3616855.3635699,2024,LLM/genAI (2023+),conversational,modeling,instrumental,IAI MovieBot 2.0: An Enhanced Research Platform with Trainable Neural Components
10.1145/3616855.3635699,2024,LLM/genAI (2023+),dialogue,policy,instrumental,IAI MovieBot 2.0: An Enhanced Research Platform with Trainable Neural Components
10.1145/3616855.3635699,2024,LLM/genAI (2023+),dialogue,modeling,instrumental,IAI MovieBot 2.0: An Enhanced Research Platform with Trainable Neural Components
10.1145/3640794.3665539,2024,LLM/genAI (2023+),conversational,simulation,instrumental,Identifying Breakdowns in Conversational Recommender Systems using User Simulati
10.1145/3640794.3665539,2024,LLM/genAI (2023+),conversational,extract,instrumental,Identifying Breakdowns in Conversational Recommender Systems using User Simulati
10.1145/3640794.3665539,2024,LLM/genAI (2023+),dialogue,intent,instrumental,Identifying Breakdowns in Conversational Recommender Systems using User Simulati
10.1145/3640794.3665539,2024,LLM/genAI (2023+),dialogue,simulation,instrumental,Identifying Breakdowns in Conversational Recommender Systems using User Simulati
10.1145/3640794.3665539,2024,LLM/genAI (2023+),conversational,simulator,instrumental,Identifying Breakdowns in Conversational Recommender Systems using User Simulati
10.1017/S1351324923000451,2024,LLM/genAI (2023+),interactive,preference,instrumental,Improved conversational recommender system based on dialog context
10.1017/S1351324923000451,2024,LLM/genAI (2023+),dialog,preference,instrumental,Improved conversational recommender system based on dialog context
10.1017/S1351324923000451,2024,LLM/genAI (2023+),dialog,model,instrumental,Improved conversational recommender system based on dialog context
10.1017/S1351324923000451,2024,LLM/genAI (2023+),dialog,model,instrumental,Improved conversational recommender system based on dialog context
10.1017/S1351324923000451,2024,LLM/genAI (2023+),dialog,learn,instrumental,Improved conversational recommender system based on dialog context
10.1017/S1351324923000451,2024,LLM/genAI (2023+),dialog,feature,instrumental,Improved conversational recommender system based on dialog context
10.1109/TKDE.2024.3421580,2024,LLM/genAI (2023+),conversational,preference,instrumental,Improving Conversational Recommendation System Through Personalized Preference M
10.1109/TKDE.2024.3421580,2024,LLM/genAI (2023+),conversational,preference,instrumental,Improving Conversational Recommendation System Through Personalized Preference M
10.1109/TKDE.2024.3421580,2024,LLM/genAI (2023+),conversational,modeling,instrumental,Improving Conversational Recommendation System Through Personalized Preference M
10.1109/TKDE.2024.3421580,2024,LLM/genAI (2023+),conversation,preference,instrumental,Improving Conversational Recommendation System Through Personalized Preference M
10.1109/TKDE.2024.3421580,2024,LLM/genAI (2023+),conversation,preference,instrumental,Improving Conversational Recommendation System Through Personalized Preference M
10.1109/TKDE.2024.3421580,2024,LLM/genAI (2023+),conversation,extract,instrumental,Improving Conversational Recommendation System Through Personalized Preference M
10.1109/TKDE.2024.3421580,2024,LLM/genAI (2023+),conversation,preference,instrumental,Improving Conversational Recommendation System Through Personalized Preference M
10.1109/TKDE.2024.3421580,2024,LLM/genAI (2023+),conversation,preference,instrumental,Improving Conversational Recommendation System Through Personalized Preference M
10.1109/TKDE.2024.3421580,2024,LLM/genAI (2023+),dialogue,slot,instrumental,Improving Conversational Recommendation System Through Personalized Preference M
10.1109/TKDE.2024.3397321,2024,LLM/genAI (2023+),conversational,modeling,instrumental,Improving Conversational Recommender System Via Contextual and Time-Aware Modeli
10.1145/3627043.3659565,2024,LLM/genAI (2023+),conversational,embeddings,instrumental,Improving Transformer-based Sequential Conversational Recommendations through Kn
10.1145/3627043.3659565,2024,LLM/genAI (2023+),conversational,embeddings,instrumental,Improving Transformer-based Sequential Conversational Recommendations through Kn
10.1145/3627043.3659565,2024,LLM/genAI (2023+),conversational,embedding,instrumental,Improving Transformer-based Sequential Conversational Recommendations through Kn
10.1145/3627043.3659565,2024,LLM/genAI (2023+),conversation,model,instrumental,Improving Transformer-based Sequential Conversational Recommendations through Kn
10.1145/3627043.3659565,2024,LLM/genAI (2023+),conversation,model,instrumental,Improving Transformer-based Sequential Conversational Recommendations through Kn
10.1145/3627043.3659565,2024,LLM/genAI (2023+),conversational,representation,instrumental,Improving Transformer-based Sequential Conversational Recommendations through Kn
10.1016/j.knosys.2023.111361,2024,LLM/genAI (2023+),conversational,preference,instrumental,Improving conversational recommender systems via multi-preference modelling and 
10.1016/j.knosys.2023.111361,2024,LLM/genAI (2023+),conversational,preference,instrumental,Improving conversational recommender systems via multi-preference modelling and 
10.1016/j.knosys.2023.111361,2024,LLM/genAI (2023+),conversational,modelling,instrumental,Improving conversational recommender systems via multi-preference modelling and 
10.1016/j.knosys.2023.111361,2024,LLM/genAI (2023+),conversation,preference,instrumental,Improving conversational recommender systems via multi-preference modelling and 
10.1016/j.knosys.2023.111361,2024,LLM/genAI (2023+),conversation,preference,instrumental,Improving conversational recommender systems via multi-preference modelling and 
10.1016/j.knosys.2023.111361,2024,LLM/genAI (2023+),conversation,attribute,instrumental,Improving conversational recommender systems via multi-preference modelling and 
10.1016/j.knosys.2023.111361,2024,LLM/genAI (2023+),conversation,preference,instrumental,Improving conversational recommender systems via multi-preference modelling and 
10.1016/j.knosys.2023.111361,2024,LLM/genAI (2023+),conversation,representation,instrumental,Improving conversational recommender systems via multi-preference modelling and 
10.1007/s11257-024-09411-3,2024,LLM/genAI (2023+),interaction,intent,instrumental,Investigating meta-intents: user interaction preferences in conversational recom
10.1007/s11257-024-09411-3,2024,LLM/genAI (2023+),interaction,preference,instrumental,Investigating meta-intents: user interaction preferences in conversational recom
10.1007/s11257-024-09411-3,2024,LLM/genAI (2023+),conversational,intent,instrumental,Investigating meta-intents: user interaction preferences in conversational recom
10.1007/s11257-024-09411-3,2024,LLM/genAI (2023+),conversational,preference,instrumental,Investigating meta-intents: user interaction preferences in conversational recom
10.1007/s11257-024-09411-3,2024,LLM/genAI (2023+),interaction,preference,instrumental,Investigating meta-intents: user interaction preferences in conversational recom
10.1007/s11257-024-09411-3,2024,LLM/genAI (2023+),interaction,preference,instrumental,Investigating meta-intents: user interaction preferences in conversational recom
10.1145/3677376,2024,LLM/genAI (2023+),conversational,modeling,instrumental,Knowledge-Enhanced Conversational Recommendation via Transformer-Based Sequentia
10.1145/3677376,2024,LLM/genAI (2023+),conversation,model,instrumental,Knowledge-Enhanced Conversational Recommendation via Transformer-Based Sequentia
10.1007/978-3-031-72356-8_6,2024,LLM/genAI (2023+),conversational,representation,instrumental,LGCRS: LLM-Guided Representation-Enhancing for Conversational Recommender System
10.1007/978-3-031-72356-8_6,2024,LLM/genAI (2023+),interaction,preference,instrumental,LGCRS: LLM-Guided Representation-Enhancing for Conversational Recommender System
10.1007/978-3-031-72356-8_6,2024,LLM/genAI (2023+),interaction,modeling,instrumental,LGCRS: LLM-Guided Representation-Enhancing for Conversational Recommender System
10.1007/978-3-031-72356-8_6,2024,LLM/genAI (2023+),interaction,preference,instrumental,LGCRS: LLM-Guided Representation-Enhancing for Conversational Recommender System
10.1007/978-3-031-72356-8_6,2024,LLM/genAI (2023+),conversational,modeling,instrumental,LGCRS: LLM-Guided Representation-Enhancing for Conversational Recommender System
10.1007/978-3-031-72356-8_6,2024,LLM/genAI (2023+),conversational,preference,instrumental,LGCRS: LLM-Guided Representation-Enhancing for Conversational Recommender System
10.1007/978-3-031-72356-8_6,2024,LLM/genAI (2023+),conversational,signal,instrumental,LGCRS: LLM-Guided Representation-Enhancing for Conversational Recommender System
10.1007/978-3-031-72356-8_6,2024,LLM/genAI (2023+),conversational,representation,instrumental,LGCRS: LLM-Guided Representation-Enhancing for Conversational Recommender System
10.1109/IJCNN60899.2024.10650365,2024,LLM/genAI (2023+),conversational,learn,instrumental,Learning a Strategy for Preference Elicitation in Conversational Recommender Sys
10.1109/IJCNN60899.2024.10650365,2024,LLM/genAI (2023+),conversational,preference,instrumental,Learning a Strategy for Preference Elicitation in Conversational Recommender Sys
10.1109/IJCNN60899.2024.10650365,2024,LLM/genAI (2023+),conversational,elicitation,instrumental,Learning a Strategy for Preference Elicitation in Conversational Recommender Sys
10.1109/IJCNN60899.2024.10650365,2024,LLM/genAI (2023+),conversational,elicitation,instrumental,Learning a Strategy for Preference Elicitation in Conversational Recommender Sys
10.1109/IJCNN60899.2024.10650365,2024,LLM/genAI (2023+),dialogue,preference,instrumental,Learning a Strategy for Preference Elicitation in Conversational Recommender Sys
10.1109/IJCNN60899.2024.10650365,2024,LLM/genAI (2023+),dialogue,elicitation,instrumental,Learning a Strategy for Preference Elicitation in Conversational Recommender Sys
Light POI-Guided Conversational Recommender System based on ,2024,LLM/genAI (2023+),utterance,embedding,instrumental,Light POI-Guided Conversational Recommender System based on Adaptive Space
10.1007/s11257-024-09403-3,2024,LLM/genAI (2023+),dialogue,simulation,instrumental,Linguistics-based dialogue simulations to evaluate argumentative conversational 
10.1007/s11257-024-09403-3,2024,LLM/genAI (2023+),conversational,simulation,instrumental,Linguistics-based dialogue simulations to evaluate argumentative conversational 
10.1007/s11257-024-09403-3,2024,LLM/genAI (2023+),dialogue,preference,instrumental,Linguistics-based dialogue simulations to evaluate argumentative conversational 
10.1007/s11257-024-09403-3,2024,LLM/genAI (2023+),conversational,preference,instrumental,Linguistics-based dialogue simulations to evaluate argumentative conversational 
10.1007/s11257-024-09403-3,2024,LLM/genAI (2023+),conversational,model,instrumental,Linguistics-based dialogue simulations to evaluate argumentative conversational 
10.1007/s11257-024-09403-3,2024,LLM/genAI (2023+),dialogue,simulator,instrumental,Linguistics-based dialogue simulations to evaluate argumentative conversational 
10.1007/s11257-024-09403-3,2024,LLM/genAI (2023+),dialogue,model,instrumental,Linguistics-based dialogue simulations to evaluate argumentative conversational 
10.1007/978-981-99-8076-5_28,2024,LLM/genAI (2023+),conversation,policy,instrumental,Long Short-Term Planning for Conversational Recommendation Systems
10.1007/978-981-99-8076-5_28,2024,LLM/genAI (2023+),conversational,model,instrumental,Long Short-Term Planning for Conversational Recommendation Systems
10.1007/978-981-99-8076-5_28,2024,LLM/genAI (2023+),conversational,predict,instrumental,Long Short-Term Planning for Conversational Recommendation Systems
10.1007/978-981-99-8076-5_28,2024,LLM/genAI (2023+),conversational,attribute,instrumental,Long Short-Term Planning for Conversational Recommendation Systems
10.1145/3626772.3657669,2024,LLM/genAI (2023+),conversational,rating,instrumental,MACRec: A Multi-Agent Collaboration Framework for Recommendation
10.1145/3626772.3657669,2024,LLM/genAI (2023+),conversational,prediction,instrumental,MACRec: A Multi-Agent Collaboration Framework for Recommendation
10.1007/978-3-031-56063-7_23,2024,LLM/genAI (2023+),conversational,model,instrumental,MMCRec: Towards Multi-modal Generative AI in Conversational Recommendation
10.1007/978-3-031-56063-7_23,2024,LLM/genAI (2023+),conversational,model,instrumental,MMCRec: Towards Multi-modal Generative AI in Conversational Recommendation
10.1145/3627673.3679599,2024,LLM/genAI (2023+),conversational,model,instrumental,MemoCRS: Memory-enhanced Sequential Conversational Recommender Systems with Larg
